cell_0,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,cell_17,cell_18,cell_19,cell_20,cell_21,cell_22,cell_23,cell_24,cell_25,cell_26,cell_27,cell_28,cell_29,cell_30,cell_31,cell_32,cell_33,cell_34,cell_35,cell_36,cell_37,cell_38,cell_39,cell_40,cell_41,cell_42,cell_43,cell_44,cell_45,cell_46,cell_47,cell_48,cell_49,cell_50,cell_51,cell_52,cell_53,cell_54,cell_55,cell_56,cell_57,cell_58,cell_59,cell_60,cell_61,cell_62,cell_63,cell_64,cell_65,cell_66,cell_67,cell_68,cell_69,cell_70,cell_71,cell_72,cell_73,cell_74,cell_75,cell_76,cell_77,cell_78,cell_79,cell_80,turn,winner,turn_number,total_turns
0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,2,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,999,20,20
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,18
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,18
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,1,1,3,1,1,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,3,18
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,1,1,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,4,18
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,1,1,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,5,18
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,0,1,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,6,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,0,1,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,7,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,0,1,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,8,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,3,0,1,0,2,2,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,9,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,1,0,0,3,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,10,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,0,0,3,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,11,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,3,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,12,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,3,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,13,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,0,0,0,0,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,14,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,0,0,0,0,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,15,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,1,16,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,17,18
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,18,18
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,8
0,0,0,2,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,0,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,8
0,0,0,2,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,0,2,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3,8
0,0,0,2,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,0,2,3,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,4,8
0,0,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,0,0,3,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,5,8
0,0,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,3,0,0,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,6,8
0,0,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,3,2,0,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,7,8
0,0,0,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,3,2,0,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,8,8
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,3,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,2,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,4,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,2,0,0,0,3,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,5,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,2,0,0,0,0,0,3,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,6,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,2,0,0,0,0,0,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,7,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,2,0,0,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,8,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,9,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,0,1,1,2,2,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,10,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,0,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,1,0,0,1,1,2,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,3,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,1,1,4,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,5,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,2,1,1,3,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,1,1,6,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,2,1,1,3,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,7,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,2,2,2,1,1,0,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,1,1,8,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,1,0,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,9,10
0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,1,0,1,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2,0,0,1,10,10
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,20
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,3,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,0,3,1,1,2,2,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,4,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,0,0,2,2,1,0,3,1,1,2,2,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,5,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,2,2,1,0,3,1,1,2,2,2,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,6,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,2,2,1,0,3,1,0,2,2,2,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,7,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,2,2,1,0,3,0,0,2,2,2,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,8,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,2,2,1,0,3,0,0,2,2,2,0,0,1,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,9,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,2,2,1,0,3,0,0,2,2,2,0,0,1,1,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,10,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,2,2,1,0,3,0,0,2,2,2,0,0,1,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,11,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,2,2,0,0,3,0,0,2,2,2,0,0,1,1,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,12,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,2,2,0,0,3,2,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,13,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,2,1,0,3,2,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,14,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,3,2,0,0,2,2,0,0,1,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,15,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,3,2,0,0,2,2,0,0,1,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,16,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,3,2,0,0,2,2,0,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,17,20
0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,0,2,0,0,2,2,0,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,18,20
0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,0,2,0,0,2,2,0,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,19,20
0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,1,0,0,2,0,0,2,2,0,0,1,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,20,20
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,30
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,2,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,30
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,3,30
0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0,1,1,3,1,1,2,2,2,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,4,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0,1,1,3,1,1,0,2,2,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,5,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0,1,1,3,1,1,0,2,2,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,6,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0,1,1,3,1,1,0,2,0,0,2,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,7,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,1,1,0,2,0,0,2,0,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,8,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,1,1,0,2,0,0,2,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,9,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,1,1,0,2,0,0,2,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,10,30
0,0,0,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,1,1,0,2,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,11,30
0,0,0,2,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,1,3,1,0,0,2,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,12,30
